id,input_file,source_file,answer_type,selected_metric,metric_family,gold_field,predicted_field,gold_value,predicted_value,absolute_error,relative_error,strict_tolerance,relaxed_tolerance,within_strict_tolerance,within_relaxed_tolerance,exact_match,contains_gold_text,rowset_f1,prompt_tokens,completion_tokens,total_tokens,question,rag_answer
raster_only:nearest_high_terrain+poi:9,/baselines/cache/gemini_rag_raster/raster_only/raster_rag.jsonl,nearest_high_terrain+poi.jsonl,distance,rowset_f1,rowset,,,,,,,,,,,,,0.0,,,4983,"How far would you travel from Dayton State Park, Dayton, NV before reaching terrain higher than 1800 meters?","The retrieved records do not provide enough evidence to determine the distance from Dayton State Park, Dayton, NV to terrain higher than one thousand eight hundred metres."
raster_only:nearest_high_terrain+poi:10,/baselines/cache/gemini_rag_raster/raster_only/raster_rag.jsonl,nearest_high_terrain+poi.jsonl,distance,rowset_f1,rowset,,,,,,,,,,,,,0.0,,,6171,"How far would you travel from Tuckaleechee Caverns, Townsend, TN before reaching terrain higher than 1100 meters?","The retrieved raster records do not provide coverage for the specified location. Therefore, the distance to terrain higher than one thousand one hundred meters cannot be determined."
raster_only:nearest_high_terrain+poi:11,/baselines/cache/gemini_rag_raster/raster_only/raster_rag.jsonl,nearest_high_terrain+poi.jsonl,distance,rowset_f1,rowset,,,,,,,,,,,,,0.0,,,4397,"What is the distance to the nearest elevation higher than 2000 meters from Bonnie Lure State Park, OR?","The retrieved DEM GeoTIFF records do not cover the location of Bonnie Lure State Park, OR. Additionally, the maximum elevation in the retrieved DEM data is five hundred twenty-seven meters, which is not higher than two thousand meters. Therefore, the distance to an elevation higher than two thousand meters cannot be determined from the provided data."
raster_only:nearest_high_terrain+poi:12,/baselines/cache/gemini_rag_raster/raster_only/raster_rag.jsonl,nearest_high_terrain+poi.jsonl,distance,rowset_f1,rowset,,,,,,,,,,,,,0.0,,,6160,"How many meters separate Courthouse Square Park, OR from the nearest cell exceeding 1900 meters in elevation?","The retrieved records do not provide elevation data for Courthouse Square Park, OR, nor do they contain any cells exceeding one thousand nine hundred meters in elevation."
raster_only:nearest_high_terrain+poi:13,/baselines/cache/gemini_rag_raster/raster_only/raster_rag.jsonl,nearest_high_terrain+poi.jsonl,distance,rowset_f1,rowset,,,,,,,,,,,,,0.0,,,6041,"How far is Jemez State Monument, Jemez Springs, NM from the nearest terrain above 1000 meters?",The retrieved DEM records do not provide enough evidence for the requested location.
raster_only:nearest_high_terrain+poi:14,/baselines/cache/gemini_rag_raster/raster_only/raster_rag.jsonl,nearest_high_terrain+poi.jsonl,distance,rowset_f1,rowset,,,,,,,,,,,,,0.0,,,2715,"How far is North Carolina Arboretum, Asheville, NC from the nearest terrain above 1300 meters?","The retrieved DEM records do not provide elevation data for the location of North Carolina Arboretum, Asheville, NC, nor do they contain terrain above one thousand three hundred metres. Therefore, the distance cannot be determined."
raster_only:nearest_high_terrain+poi:15,/baselines/cache/gemini_rag_raster/raster_only/raster_rag.jsonl,nearest_high_terrain+poi.jsonl,distance,rowset_f1,rowset,,,,,,,,,,,,,0.0,,,6241,"From Ojito Wilderness Study Area, San Luis, NM, what is the distance to the nearest cell of land above 1900 meters?",The retrieved raster records do not provide enough evidence for the requested location or operation.
raster_only:nearest_high_terrain+poi:16,/baselines/cache/gemini_rag_raster/raster_only/raster_rag.jsonl,nearest_high_terrain+poi.jsonl,distance,rowset_f1,rowset,,,,,,,,,,,,,0.0,,,2385,"What is the distance from Portland City Grill, Portland, OR to the closest point higher than 1800 meters in elevation?",The retrieved DEM data does not contain any points higher than one thousand eight hundred metres in elevation.
raster_only:nearest_high_terrain+poi:17,/baselines/cache/gemini_rag_raster/raster_only/raster_rag.jsonl,nearest_high_terrain+poi.jsonl,distance,rowset_f1,rowset,,,,,,,,,,,,,0.0,,,2708,"What is the distance from Ayres Natural Bridge State Park, Douglas, WY to the closest point higher than 1100 meters in elevation?","The retrieved DEM records do not cover the location of Ayres Natural Bridge State Park, Douglas, WY, and the maximum elevation in the retrieved DEM records is six hundred four metres, which is not higher than one thousand one hundred metres. Therefore, the distance cannot be determined from the provided records."
raster_only:nearest_high_terrain+poi:18,/baselines/cache/gemini_rag_raster/raster_only/raster_rag.jsonl,nearest_high_terrain+poi.jsonl,distance,rowset_f1,rowset,,,,,,,,,,,,,0.0,,,6196,"What is the distance to the nearest elevation higher than 1100 meters from Silas Condict County Park, Kinnelon, NJ?",The retrieved DEM GeoTIFF records do not provide enough evidence for an elevation higher than one thousand one hundred meters.
raster_only:nearest_high_terrain+poi:19,/baselines/cache/gemini_rag_raster/raster_only/raster_rag.jsonl,nearest_high_terrain+poi.jsonl,distance,rowset_f1,rowset,,,,,,,,,,,,,0.0,,,6570,"What is the distance from Hotel Per La, Autograph Collection, Los Angeles, CA to the closest point higher than 1200 meters in elevation?","The retrieved records do not provide enough evidence to determine the distance from Hotel Per La, Autograph Collection, Los Angeles, CA to the closest point higher than one thousand two hundred metres in elevation."
raster_only:nearest_low_terrain+poi:0,/baselines/cache/gemini_rag_raster/raster_only/raster_rag.jsonl,nearest_low_terrain+poi.jsonl,distance,rowset_f1,rowset,,,,,,,,,,,,,0.0,,,5899,"From Tam O'Shanter, Los Angeles, CA, what is the distance to the closest cell beneath 360 meters elevation?","The provided raster records do not cover the location of Tam O'Shanter, Los Angeles, CA. Therefore, the distance to the closest cell beneath three hundred sixty meters elevation cannot be determined."
raster_only:nearest_low_terrain+poi:1,/baselines/cache/gemini_rag_raster/raster_only/raster_rag.jsonl,nearest_low_terrain+poi.jsonl,distance,rowset_f1,rowset,,,,,,,,,,,,,0.0,,,4385,"How far must one travel from The Dublin Pub, Springfield, IL to reach land lower than 500 meters?",The retrieved DEM records do not provide enough evidence for the requested location.
raster_only:nearest_low_terrain+poi:2,/baselines/cache/gemini_rag_raster/raster_only/raster_rag.jsonl,nearest_low_terrain+poi.jsonl,distance,rowset_f1,rowset,,,,,,,,,,,,,0.0,,,2577,"From Pentagon Barracks Museum, Baton Rouge, LA, what is the distance to the closest cell beneath 380 meters elevation?","The retrieved DEM GeoTIFF records do not cover the location of the Pentagon Barracks Museum. Therefore, the distance to the closest cell beneath three hundred eighty meters elevation cannot be determined from the provided data."
raster_only:nearest_low_terrain+poi:3,/baselines/cache/gemini_rag_raster/raster_only/raster_rag.jsonl,nearest_low_terrain+poi.jsonl,distance,rowset_f1,rowset,,,,,,,,,,,,,0.0,,,8767,"What is the distance to the nearest elevation below 180 meters from CUNY Graduate School of Journalism, New York, NY?","The retrieved DEM GeoTIFF records indicate that elevations below one hundred eighty metres exist within the patch covering CUNY Graduate School of Journalism, but do not provide enough information to determine the exact distance to the nearest such elevation."
raster_only:nearest_low_terrain+poi:4,/baselines/cache/gemini_rag_raster/raster_only/raster_rag.jsonl,nearest_low_terrain+poi.jsonl,distance,rowset_f1,rowset,,,,,,,,,,,,,0.0,,,6016,"How far is The Wilson Museum, Castine, ME from the nearest terrain below 160 meters?",The retrieved records do not provide enough evidence to answer the question.
raster_only:nearest_low_terrain+poi:5,/baselines/cache/gemini_rag_raster/raster_only/raster_rag.jsonl,nearest_low_terrain+poi.jsonl,distance,rowset_f1,rowset,,,,,,,,,,,,,0.0,,,2658,"How far must one travel from Chinese American Historical Museum, San Jose, CA to reach land lower than 440 meters?","The retrieved data does not provide elevation information for the Chinese American Historical Museum, San Jose, CA, or its surrounding area. Therefore, it is not possible to determine the distance to land lower than four hundred forty metres."
raster_only:nearest_low_terrain+poi:6,/baselines/cache/gemini_rag_raster/raster_only/raster_rag.jsonl,nearest_low_terrain+poi.jsonl,distance,rowset_f1,rowset,,,,,,,,,,,,,0.0,,,5845,"What is the distance to the nearest elevation below 340 meters from Redding Historical Society, Redding, CT?",The retrieved raster records do not provide elevation data for the specified location.
raster_only:nearest_low_terrain+poi:7,/baselines/cache/gemini_rag_raster/raster_only/raster_rag.jsonl,nearest_low_terrain+poi.jsonl,distance,rowset_f1,rowset,,,,,,,,,,,,,0.0,,,5914,"How many meters separate White Stadium, Jamaica Plain, MA from the nearest cell below 100 meters in elevation?","The retrieved DEM records do not cover the location of White Stadium, Jamaica Plain, MA. Additionally, the minimum elevation in the retrieved DEM records is four hundred fifty-one meters, which means there are no cells below one hundred meters in elevation in the provided data. Therefore, the distance cannot be determined from the available information."
raster_only:nearest_low_terrain+poi:8,/baselines/cache/gemini_rag_raster/raster_only/raster_rag.jsonl,nearest_low_terrain+poi.jsonl,distance,rowset_f1,rowset,,,,,,,,,,,,,0.0,,,6259,"How far is Palomar Medical Center Poway, Poway, CA from the nearest terrain below 80 meters?",The retrieved DEM records do not provide coverage for the location of Palomar Medical Center Poway.
raster_only:nearest_low_terrain+poi:9,/baselines/cache/gemini_rag_raster/raster_only/raster_rag.jsonl,nearest_low_terrain+poi.jsonl,distance,rowset_f1,rowset,,,,,,,,,,,,,0.0,,,5669,"How far must one travel from Yuma Regional Medical Center, Yuma, AZ to reach land lower than 60 meters?",The retrieved records do not provide enough information to determine the distance to land lower than sixty meters from Yuma Regional Medical Center.
raster_only:nearest_low_terrain+poi:10,/baselines/cache/gemini_rag_raster/raster_only/raster_rag.jsonl,nearest_low_terrain+poi.jsonl,distance,rowset_f1,rowset,,,,,,,,,,,,,0.0,,,2507,"What is the distance from Marianne Boesky Gallery, New York, NY to the closest point under 100 meters in elevation?","The retrieved records do not provide elevation data for New York, NY. Therefore, the distance to the closest point under one hundred meters in elevation cannot be determined."
raster_only:nearest_low_terrain+poi:11,/baselines/cache/gemini_rag_raster/raster_only/raster_rag.jsonl,nearest_low_terrain+poi.jsonl,distance,rowset_f1,rowset,,,,,,,,,,,,,0.0,,,6002,"What is the distance to the nearest elevation below 480 meters from Boston Duck Tours, Boston, MA?","The retrieved records do not provide elevation data for the location of Boston Duck Tours, Boston, MA."
raster_only:nearest_low_terrain+poi:12,/baselines/cache/gemini_rag_raster/raster_only/raster_rag.jsonl,nearest_low_terrain+poi.jsonl,distance,rowset_f1,rowset,,,,,,,,,,,,,0.0,,,6169,"From David Zwirner, New York, NY, what is the distance to the closest cell beneath 40 meters elevation?","The retrieved raster records do not provide elevation data for the location of David Zwirner, New York, NY. The minimum elevation in the retrieved raster records is forty-one meters, which is not beneath forty meters."
raster_only:nearest_low_terrain+poi:13,/baselines/cache/gemini_rag_raster/raster_only/raster_rag.jsonl,nearest_low_terrain+poi.jsonl,distance,rowset_f1,rowset,,,,,,,,,,,,,0.0,,,6190,"From Gabatoni's, Springfield, IL, what is the distance to the closest cell beneath 120 meters elevation?","The retrieved records do not provide elevation data for the location of Gabatoni's, Springfield, IL. Therefore, the distance to the closest cell beneath one hundred twenty meters elevation cannot be determined."
raster_only:nearest_low_terrain+poi:14,/baselines/cache/gemini_rag_raster/raster_only/raster_rag.jsonl,nearest_low_terrain+poi.jsonl,distance,rowset_f1,rowset,,,,,,,,,,,,,0.0,,,6115,"From Courthouse Square Park, OR, what is the distance to the closest cell beneath 320 meters elevation?",The retrieved records do not provide enough evidence for the requested location or operation.
raster_only:nearest_low_terrain+poi:15,/baselines/cache/gemini_rag_raster/raster_only/raster_rag.jsonl,nearest_low_terrain+poi.jsonl,distance,rowset_f1,rowset,,,,,,,,,,,,,0.0,,,5854,"How far is Harrison Park and Golf Course, Danville, IL from the nearest terrain below 60 meters?","The provided raster data does not cover the location of Harrison Park and Golf Course, Danville, IL. Therefore, the distance to the nearest terrain below sixty meters cannot be determined."
raster_only:nearest_low_terrain+poi:16,/baselines/cache/gemini_rag_raster/raster_only/raster_rag.jsonl,nearest_low_terrain+poi.jsonl,distance,rowset_f1,rowset,,,,,,,,,,,,,0.0,,,5895,"What is the distance to the nearest elevation below 240 meters from Rockton Historic District, Rockton, IL?",The retrieved raster records do not provide elevation data for the specified location.
raster_only:nearest_low_terrain+poi:17,/baselines/cache/gemini_rag_raster/raster_only/raster_rag.jsonl,nearest_low_terrain+poi.jsonl,distance,rowset_f1,rowset,,,,,,,,,,,,,0.0,,,2646,"How far is Wake Forest University School of Business, Winston-Salem, NC from the nearest terrain below 400 meters?",The retrieved DEM data does not cover the location of Wake Forest University School of Business.
raster_only:nearest_low_terrain+poi:18,/baselines/cache/gemini_rag_raster/raster_only/raster_rag.jsonl,nearest_low_terrain+poi.jsonl,distance,rowset_f1,rowset,,,,,,,,,,,,,0.0,,,2903,"How far is CUNY Graduate School of Journalism, New York, NY from the nearest terrain below 440 meters?",zero meters
raster_only:nearest_low_terrain+poi:19,/baselines/cache/gemini_rag_raster/raster_only/raster_rag.jsonl,nearest_low_terrain+poi.jsonl,distance,rowset_f1,rowset,,,,,,,,,,,,,0.0,,,5947,"What is the distance from David Zwirner, New York, NY to the closest point under 140 meters in elevation?","The retrieved raster records do not cover the location of David Zwirner, New York, NY. Additionally, the minimum elevation in the retrieved raster records is one hundred fifty-one meters, which is not under one hundred forty meters. Therefore, there is not enough information to answer the question."
raster_only:ruggedness+poi:0,/baselines/cache/gemini_rag_raster/raster_only/raster_rag.jsonl,ruggedness+poi.jsonl,ruggedness_index,rowset_f1,rowset,,,,,,,,,,,,,0.0,,,5948,"What is the TRI value at SCL Health Saint Joseph Hospital, Denver, CO?","The retrieved records do not provide the TRI value for SCL Health Saint Joseph Hospital, Denver, CO, nor do they contain DEM data for that location."
raster_only:ruggedness+poi:1,/baselines/cache/gemini_rag_raster/raster_only/raster_rag.jsonl,ruggedness+poi.jsonl,ruggedness_index,rowset_f1,rowset,,,,,,,,,,,,,0.0,,,5928,"How rugged is the terrain around Good Samaritan Hospital, Vincennes, IN?","The retrieved raster records do not provide elevation data for the area around Good Samaritan Hospital, Vincennes, IN."
